Pod,Item,Inventory
6.0,765,2.0
6.0,767,2.0
6.0,768,1.0
6.0,773,1.0
6.0,775,1.0
6.0,796,1.0
6.0,813,1.0
6.0,820,1.0
6.0,821,1.0
6.0,831,1.0
6.0,834,1.0
6.0,842,1.0
6.0,867,1.0
6.0,882,1.0
6.0,883,1.0
6.0,887,1.0
6.0,893,1.0
6.0,898,1.0
6.0,899,1.0
6.0,918,1.0
6.0,930,1.0
6.0,940,1.0
6.0,949,1.0
6.0,977,1.0
7.0,141,1.0
7.0,148,1.0
7.0,169,1.0
7.0,175,1.0
7.0,205,1.0
7.0,215,1.0
7.0,216,1.0
7.0,227,1.0
7.0,229,1.0
7.0,236,1.0
7.0,238,1.0
7.0,244,1.0
7.0,251,1.0
7.0,256,1.0
7.0,264,1.0
7.0,267,1.0
7.0,269,1.0
7.0,278,1.0
7.0,281,1.0
7.0,284,1.0
7.0,288,1.0
7.0,293,1.0
7.0,303,1.0
7.0,304,1.0
7.0,305,1.0
7.0,307,2.0
7.0,309,1.0
7.0,313,1.0
7.0,315,1.0
7.0,317,1.0
7.0,323,2.0
7.0,326,1.0
7.0,327,1.0
7.0,332,3.0
7.0,333,3.0
7.0,336,1.0
7.0,338,1.0
7.0,343,1.0
7.0,344,1.0
7.0,345,1.0
7.0,349,1.0
7.0,353,1.0
7.0,356,2.0
7.0,360,2.0
7.0,363,3.0
7.0,365,1.0
7.0,366,1.0
7.0,368,3.0
7.0,369,2.0
7.0,370,1.0
7.0,371,1.0
7.0,374,1.0
7.0,376,1.0
7.0,377,1.0
7.0,378,1.0
7.0,379,1.0
7.0,381,1.0
7.0,387,1.0
7.0,391,1.0
7.0,392,1.0
7.0,393,1.0
7.0,394,1.0
7.0,398,2.0
7.0,400,1.0
7.0,402,2.0
7.0,404,2.0
7.0,409,1.0
7.0,411,1.0
7.0,412,1.0
7.0,413,1.0
7.0,415,1.0
7.0,417,1.0
7.0,418,1.0
7.0,419,1.0
7.0,424,1.0
7.0,425,1.0
7.0,426,1.0
7.0,429,3.0
7.0,430,1.0
7.0,431,1.0
7.0,432,1.0
7.0,433,1.0
7.0,435,1.0
7.0,438,1.0
7.0,440,2.0
7.0,441,2.0
7.0,444,1.0
7.0,446,1.0
7.0,447,2.0
7.0,449,1.0
7.0,451,2.0
7.0,454,1.0
7.0,455,1.0
7.0,456,2.0
7.0,459,2.0
7.0,460,2.0
7.0,461,2.0
7.0,463,1.0
7.0,464,1.0
7.0,466,1.0
7.0,469,1.0
7.0,470,1.0
7.0,474,2.0
7.0,477,1.0
7.0,480,3.0
7.0,482,2.0
7.0,484,1.0
7.0,486,2.0
7.0,487,1.0
7.0,489,3.0
7.0,491,1.0
7.0,492,1.0
7.0,493,1.0
7.0,495,1.0
7.0,497,1.0
7.0,499,1.0
7.0,500,1.0
7.0,501,1.0
7.0,502,1.0
7.0,504,2.0
7.0,505,1.0
7.0,507,2.0
7.0,509,2.0
7.0,510,1.0
7.0,513,1.0
7.0,514,1.0
7.0,517,1.0
7.0,518,1.0
7.0,520,1.0
7.0,521,2.0
7.0,522,1.0
7.0,523,1.0
7.0,524,2.0
7.0,526,1.0
7.0,527,1.0
7.0,529,2.0
7.0,530,1.0
7.0,531,2.0
7.0,535,1.0
7.0,538,2.0
7.0,543,1.0
7.0,544,1.0
7.0,548,1.0
7.0,550,1.0
7.0,555,2.0
7.0,556,1.0
7.0,558,1.0
7.0,559,1.0
7.0,562,2.0
7.0,563,2.0
7.0,568,1.0
7.0,570,1.0
7.0,571,1.0
7.0,572,1.0
7.0,574,2.0
7.0,576,1.0
7.0,577,1.0
7.0,578,3.0
7.0,582,1.0
7.0,587,2.0
7.0,589,1.0
7.0,591,1.0
7.0,593,1.0
7.0,594,1.0
7.0,595,1.0
7.0,596,1.0
7.0,597,1.0
7.0,599,1.0
7.0,605,1.0
7.0,606,1.0
7.0,607,1.0
7.0,610,1.0
7.0,612,1.0
7.0,613,1.0
7.0,616,1.0
7.0,617,1.0
7.0,620,4.0
7.0,624,1.0
7.0,627,2.0
7.0,631,1.0
7.0,632,4.0
7.0,633,1.0
7.0,634,1.0
7.0,636,1.0
7.0,637,2.0
7.0,641,1.0
7.0,642,1.0
7.0,643,1.0
7.0,644,1.0
7.0,645,2.0
7.0,646,1.0
7.0,647,1.0
7.0,654,1.0
7.0,661,1.0
7.0,665,1.0
7.0,666,1.0
7.0,669,2.0
7.0,670,2.0
7.0,671,1.0
7.0,674,1.0
7.0,678,1.0
7.0,680,1.0
7.0,682,1.0
7.0,685,1.0
7.0,694,1.0
7.0,696,1.0
7.0,697,1.0
7.0,699,1.0
7.0,701,1.0
7.0,703,1.0
7.0,706,1.0
7.0,710,1.0
7.0,712,1.0
7.0,715,2.0
7.0,716,1.0
7.0,721,1.0
7.0,722,1.0
7.0,733,1.0
7.0,737,1.0
7.0,739,1.0
7.0,740,1.0
7.0,742,1.0
7.0,745,1.0
7.0,756,1.0
7.0,764,1.0
7.0,767,1.0
7.0,772,1.0
7.0,790,1.0
7.0,805,1.0
7.0,824,1.0
7.0,830,1.0
7.0,831,1.0
7.0,859,1.0
7.0,860,1.0
7.0,875,1.0
7.0,880,1.0
7.0,881,1.0
7.0,924,1.0
7.0,929,1.0
7.0,947,1.0
8.0,19,1.0
8.0,79,1.0
8.0,111,1.0
8.0,113,1.0
8.0,118,2.0
8.0,135,1.0
8.0,155,1.0
8.0,162,1.0
8.0,170,1.0
8.0,176,1.0
8.0,179,1.0
8.0,183,1.0
8.0,188,1.0
8.0,196,1.0
8.0,201,1.0
8.0,205,1.0
8.0,217,2.0
8.0,218,1.0
8.0,219,1.0
8.0,225,3.0
8.0,230,1.0
8.0,232,1.0
8.0,245,1.0
8.0,246,1.0
8.0,248,1.0
8.0,249,2.0
8.0,251,1.0
8.0,252,1.0
8.0,256,1.0
8.0,257,1.0
8.0,258,1.0
8.0,262,1.0
8.0,263,1.0
8.0,274,1.0
8.0,287,1.0
8.0,290,1.0
8.0,294,1.0
8.0,300,1.0
8.0,309,1.0
8.0,325,1.0
8.0,326,1.0
8.0,328,1.0
8.0,329,1.0
8.0,332,3.0
8.0,335,1.0
8.0,337,3.0
8.0,338,1.0
8.0,341,1.0
8.0,343,1.0
8.0,345,1.0
8.0,351,1.0
8.0,354,1.0
8.0,357,1.0
8.0,359,1.0
8.0,367,2.0
8.0,369,1.0
8.0,370,1.0
8.0,371,1.0
8.0,372,2.0
8.0,373,1.0
8.0,375,1.0
8.0,379,1.0
8.0,384,1.0
8.0,385,1.0
8.0,386,1.0
8.0,388,1.0
8.0,389,2.0
8.0,391,1.0
8.0,393,2.0
8.0,402,1.0
8.0,403,1.0
8.0,405,1.0
8.0,406,1.0
8.0,407,1.0
8.0,408,3.0
8.0,409,1.0
8.0,410,1.0
8.0,415,1.0
8.0,416,1.0
8.0,417,1.0
8.0,418,1.0
8.0,419,1.0
8.0,422,1.0
8.0,423,1.0
8.0,429,1.0
8.0,431,1.0
8.0,432,1.0
8.0,434,1.0
8.0,438,1.0
8.0,440,1.0
8.0,441,1.0
8.0,442,1.0
8.0,444,1.0
8.0,445,1.0
8.0,447,1.0
8.0,448,1.0
8.0,450,1.0
8.0,459,1.0
8.0,465,2.0
8.0,466,1.0
8.0,468,1.0
8.0,474,2.0
8.0,475,1.0
8.0,476,1.0
8.0,478,1.0
8.0,482,1.0
8.0,484,2.0
8.0,485,1.0
8.0,486,3.0
8.0,487,1.0
8.0,489,1.0
8.0,492,2.0
8.0,493,1.0
8.0,494,1.0
8.0,495,1.0
8.0,496,1.0
8.0,497,1.0
8.0,498,1.0
8.0,499,1.0
8.0,500,1.0
8.0,501,1.0
8.0,506,1.0
8.0,508,1.0
8.0,509,2.0
8.0,512,1.0
8.0,513,1.0
8.0,514,3.0
8.0,515,1.0
8.0,516,1.0
8.0,518,1.0
8.0,519,1.0
8.0,521,1.0
8.0,523,1.0
8.0,524,1.0
8.0,525,1.0
8.0,527,1.0
8.0,529,1.0
8.0,531,3.0
8.0,532,1.0
8.0,535,1.0
8.0,537,1.0
8.0,540,1.0
8.0,542,1.0
8.0,545,1.0
8.0,547,1.0
8.0,549,1.0
8.0,550,1.0
8.0,553,1.0
8.0,558,1.0
8.0,559,2.0
8.0,560,2.0
8.0,562,1.0
8.0,564,3.0
8.0,565,1.0
8.0,568,1.0
8.0,569,2.0
8.0,571,1.0
8.0,574,1.0
8.0,577,1.0
8.0,578,1.0
8.0,581,1.0
8.0,582,1.0
8.0,583,1.0
8.0,584,1.0
8.0,586,1.0
8.0,587,3.0
8.0,589,1.0
8.0,593,2.0
8.0,595,2.0
8.0,597,1.0
8.0,598,2.0
8.0,599,1.0
8.0,602,1.0
8.0,603,1.0
8.0,605,1.0
8.0,607,3.0
8.0,608,1.0
8.0,609,2.0
8.0,610,1.0
8.0,614,3.0
8.0,617,1.0
8.0,618,1.0
8.0,619,1.0
8.0,621,1.0
8.0,625,1.0
8.0,628,1.0
8.0,632,1.0
8.0,638,2.0
8.0,644,1.0
8.0,645,1.0
8.0,647,1.0
8.0,650,1.0
8.0,653,1.0
8.0,659,1.0
8.0,663,2.0
8.0,664,1.0
8.0,665,1.0
8.0,669,1.0
8.0,670,1.0
8.0,672,1.0
8.0,673,1.0
8.0,674,1.0
8.0,680,1.0
8.0,682,1.0
8.0,684,1.0
8.0,685,2.0
8.0,689,1.0
8.0,690,1.0
8.0,696,1.0
8.0,697,1.0
8.0,698,1.0
8.0,701,1.0
8.0,702,2.0
8.0,705,1.0
8.0,706,1.0
8.0,707,2.0
8.0,709,1.0
8.0,710,1.0
8.0,712,1.0
8.0,717,1.0
8.0,720,1.0
8.0,726,1.0
8.0,727,1.0
8.0,731,1.0
8.0,735,1.0
8.0,739,1.0
8.0,742,1.0
8.0,743,1.0
8.0,744,1.0
8.0,745,1.0
8.0,752,1.0
8.0,753,1.0
8.0,763,1.0
8.0,767,1.0
8.0,773,1.0
8.0,774,1.0
8.0,779,1.0
8.0,780,1.0
8.0,784,1.0
8.0,787,1.0
8.0,800,1.0
8.0,804,1.0
8.0,812,1.0
8.0,819,1.0
8.0,838,1.0
8.0,855,1.0
8.0,866,1.0
8.0,909,1.0
8.0,933,1.0
8.0,937,1.0
8.0,938,1.0
8.0,945,1.0
8.0,955,1.0
8.0,971,1.0
9.0,84,1.0
9.0,114,1.0
9.0,131,1.0
9.0,141,1.0
9.0,175,1.0
9.0,180,1.0
9.0,184,1.0
9.0,212,1.0
9.0,214,1.0
9.0,215,1.0
9.0,216,1.0
9.0,220,1.0
9.0,221,1.0
9.0,236,1.0
9.0,238,2.0
9.0,239,1.0
9.0,259,1.0
9.0,261,1.0
9.0,262,1.0
9.0,281,1.0
9.0,284,2.0
9.0,292,1.0
9.0,295,1.0
9.0,302,1.0
9.0,305,2.0
9.0,306,1.0
9.0,307,1.0
9.0,308,1.0
9.0,310,1.0
9.0,316,1.0
9.0,323,1.0
9.0,324,1.0
9.0,328,1.0
9.0,329,2.0
9.0,331,1.0
9.0,332,1.0
9.0,334,1.0
9.0,337,1.0
9.0,340,1.0
9.0,349,1.0
9.0,351,1.0
9.0,359,1.0
9.0,365,2.0
9.0,366,3.0
9.0,369,1.0
9.0,371,1.0
9.0,374,1.0
9.0,377,1.0
9.0,378,1.0
9.0,379,1.0
9.0,381,1.0
9.0,383,1.0
9.0,387,1.0
9.0,390,1.0
9.0,395,2.0
9.0,397,1.0
9.0,402,1.0
9.0,406,2.0
9.0,409,1.0
9.0,411,2.0
9.0,412,2.0
9.0,413,1.0
9.0,414,2.0
9.0,416,1.0
9.0,417,1.0
9.0,420,1.0
9.0,421,1.0
9.0,422,2.0
9.0,423,1.0
9.0,429,1.0
9.0,431,1.0
9.0,433,2.0
9.0,434,1.0
9.0,435,1.0
9.0,437,1.0
9.0,438,2.0
9.0,439,1.0
9.0,440,1.0
9.0,441,1.0
9.0,443,1.0
9.0,445,2.0
9.0,447,1.0
9.0,451,1.0
9.0,452,1.0
9.0,454,1.0
9.0,457,1.0
9.0,461,2.0
9.0,463,1.0
9.0,466,2.0
9.0,467,1.0
9.0,468,3.0
9.0,472,2.0
9.0,473,2.0
9.0,474,1.0
9.0,477,2.0
9.0,480,2.0
9.0,483,1.0
9.0,484,1.0
9.0,485,2.0
9.0,487,4.0
9.0,489,1.0
9.0,490,1.0
9.0,491,1.0
9.0,494,1.0
9.0,496,1.0
9.0,498,1.0
9.0,500,1.0
9.0,503,1.0
9.0,504,1.0
9.0,509,1.0
9.0,510,2.0
9.0,512,1.0
9.0,513,2.0
9.0,515,1.0
9.0,516,1.0
9.0,517,1.0
9.0,518,1.0
9.0,522,1.0
9.0,524,1.0
9.0,525,1.0
9.0,528,1.0
9.0,529,1.0
9.0,530,1.0
9.0,531,2.0
9.0,532,1.0
9.0,533,1.0
9.0,534,1.0
9.0,535,1.0
9.0,536,2.0
9.0,539,2.0
9.0,542,1.0
9.0,543,2.0
9.0,548,2.0
9.0,549,2.0
9.0,550,1.0
9.0,551,2.0
9.0,553,1.0
9.0,556,3.0
9.0,558,1.0
9.0,560,1.0
9.0,562,1.0
9.0,564,1.0
9.0,565,1.0
9.0,570,2.0
9.0,571,1.0
9.0,573,1.0
9.0,575,1.0
9.0,576,1.0
9.0,579,1.0
9.0,580,1.0
9.0,581,3.0
9.0,584,1.0
9.0,585,1.0
9.0,586,1.0
9.0,588,1.0
9.0,592,1.0
9.0,595,1.0
9.0,596,2.0
9.0,601,1.0
9.0,604,1.0
9.0,605,1.0
9.0,606,2.0
9.0,607,1.0
9.0,608,1.0
9.0,613,1.0
9.0,614,2.0
9.0,616,1.0
9.0,620,1.0
9.0,621,1.0
9.0,623,1.0
9.0,624,1.0
9.0,625,1.0
9.0,626,2.0
9.0,628,1.0
9.0,632,1.0
9.0,633,1.0
9.0,634,1.0
9.0,637,1.0
9.0,640,1.0
9.0,641,1.0
9.0,645,1.0
9.0,647,1.0
9.0,648,1.0
9.0,652,2.0
9.0,657,1.0
9.0,661,1.0
9.0,663,1.0
9.0,664,1.0
9.0,665,1.0
9.0,667,1.0
9.0,668,1.0
9.0,669,2.0
9.0,671,1.0
9.0,672,2.0
9.0,673,1.0
9.0,674,1.0
9.0,675,1.0
9.0,676,1.0
9.0,678,1.0
9.0,681,1.0
9.0,683,2.0
9.0,686,1.0
9.0,688,1.0
9.0,692,1.0
9.0,694,2.0
9.0,697,2.0
9.0,699,1.0
9.0,701,1.0
9.0,703,1.0
9.0,709,1.0
9.0,711,2.0
9.0,714,1.0
9.0,721,1.0
9.0,723,1.0
9.0,728,1.0
9.0,730,1.0
9.0,732,1.0
9.0,733,1.0
9.0,737,1.0
9.0,741,2.0
9.0,747,1.0
9.0,755,1.0
9.0,762,2.0
9.0,763,2.0
9.0,765,1.0
9.0,766,1.0
9.0,770,1.0
9.0,774,1.0
9.0,779,1.0
9.0,780,1.0
9.0,786,1.0
9.0,799,1.0
9.0,803,1.0
9.0,809,1.0
9.0,843,1.0
9.0,844,2.0
9.0,848,1.0
9.0,874,1.0
9.0,914,1.0
9.0,943,1.0
9.0,961,1.0
9.0,974,1.0
9.0,979,1.0
10.0,57,1.0
10.0,61,1.0
10.0,93,1.0
10.0,99,1.0
10.0,109,1.0
10.0,123,1.0
10.0,139,1.0
10.0,141,1.0
10.0,142,1.0
10.0,147,1.0
10.0,151,1.0
10.0,178,1.0
10.0,188,1.0
10.0,189,1.0
10.0,196,1.0
10.0,205,1.0
10.0,212,1.0
10.0,216,1.0
10.0,247,1.0
10.0,250,1.0
10.0,251,2.0
10.0,257,1.0
10.0,259,1.0
10.0,260,2.0
10.0,262,1.0
10.0,264,1.0
10.0,267,1.0
10.0,270,1.0
10.0,272,2.0
10.0,277,1.0
10.0,293,1.0
10.0,296,1.0
10.0,298,1.0
10.0,299,1.0
10.0,302,1.0
10.0,303,1.0
10.0,305,1.0
10.0,308,1.0
10.0,312,1.0
10.0,313,1.0
10.0,315,1.0
10.0,320,1.0
10.0,321,1.0
10.0,324,1.0
10.0,325,1.0
10.0,331,1.0
10.0,332,1.0
10.0,337,1.0
10.0,342,1.0
10.0,344,1.0
10.0,347,1.0
10.0,353,2.0
10.0,354,2.0
10.0,355,1.0
10.0,357,1.0
10.0,361,1.0
10.0,363,1.0
10.0,369,1.0
10.0,371,1.0
10.0,372,1.0
10.0,373,2.0
10.0,376,1.0
10.0,379,1.0
10.0,381,1.0
10.0,382,1.0
10.0,385,2.0
10.0,386,1.0
10.0,387,1.0
10.0,388,1.0
10.0,389,1.0
10.0,392,1.0
10.0,394,1.0
10.0,398,1.0
10.0,404,2.0
10.0,405,1.0
10.0,406,1.0
10.0,407,1.0
10.0,412,1.0
10.0,413,1.0
10.0,414,2.0
10.0,416,2.0
10.0,417,2.0
10.0,419,1.0
10.0,420,1.0
10.0,422,2.0
10.0,425,1.0
10.0,428,1.0
10.0,429,2.0
10.0,430,1.0
10.0,431,1.0
10.0,434,1.0
10.0,436,2.0
10.0,441,3.0
10.0,442,1.0
10.0,444,1.0
10.0,445,1.0
10.0,449,3.0
10.0,450,4.0
10.0,452,2.0
10.0,454,1.0
10.0,458,1.0
10.0,462,4.0
10.0,463,1.0
10.0,464,1.0
10.0,465,2.0
10.0,466,1.0
10.0,468,1.0
10.0,471,1.0
10.0,472,1.0
10.0,473,1.0
10.0,475,2.0
10.0,476,1.0
10.0,478,2.0
10.0,479,1.0
10.0,480,3.0
10.0,481,2.0
10.0,483,1.0
10.0,485,1.0
10.0,490,1.0
10.0,491,1.0
10.0,493,2.0
10.0,502,1.0
10.0,503,1.0
10.0,506,2.0
10.0,509,1.0
10.0,511,1.0
10.0,512,1.0
10.0,513,1.0
10.0,518,3.0
10.0,519,1.0
10.0,520,2.0
10.0,521,1.0
10.0,523,2.0
10.0,524,1.0
10.0,525,2.0
10.0,527,1.0
10.0,528,1.0
10.0,530,3.0
10.0,533,2.0
10.0,535,1.0
10.0,536,1.0
10.0,538,2.0
10.0,539,1.0
10.0,540,1.0
10.0,547,2.0
10.0,551,1.0
10.0,553,1.0
10.0,554,1.0
10.0,555,1.0
10.0,557,2.0
10.0,558,1.0
10.0,560,1.0
10.0,561,1.0
10.0,562,1.0
10.0,563,2.0
10.0,565,1.0
10.0,567,1.0
10.0,569,1.0
10.0,570,1.0
10.0,572,2.0
10.0,573,1.0
10.0,579,1.0
10.0,583,2.0
10.0,584,1.0
10.0,586,1.0
10.0,588,1.0
10.0,591,1.0
10.0,597,1.0
10.0,601,1.0
10.0,606,1.0
10.0,608,1.0
10.0,610,1.0
10.0,611,2.0
10.0,613,1.0
10.0,615,2.0
10.0,617,2.0
10.0,618,1.0
10.0,619,1.0
10.0,625,1.0
10.0,626,1.0
10.0,627,1.0
10.0,628,1.0
10.0,631,1.0
10.0,635,2.0
10.0,636,1.0
10.0,638,1.0
10.0,644,1.0
10.0,647,1.0
10.0,650,1.0
10.0,651,1.0
10.0,661,2.0
10.0,665,1.0
10.0,668,1.0
10.0,674,1.0
10.0,675,1.0
10.0,676,1.0
10.0,681,1.0
10.0,688,1.0
10.0,691,1.0
10.0,692,1.0
10.0,694,1.0
10.0,698,1.0
10.0,700,2.0
10.0,706,1.0
10.0,707,1.0
10.0,710,1.0
10.0,712,1.0
10.0,713,1.0
10.0,718,1.0
10.0,719,1.0
10.0,720,1.0
10.0,721,2.0
10.0,723,1.0
10.0,724,1.0
10.0,729,1.0
10.0,739,1.0
10.0,742,1.0
10.0,743,2.0
10.0,746,1.0
10.0,747,1.0
10.0,752,1.0
10.0,754,1.0
10.0,756,1.0
10.0,759,2.0
10.0,760,1.0
10.0,762,1.0
10.0,772,1.0
10.0,781,2.0
10.0,785,1.0
10.0,790,1.0
10.0,794,1.0
10.0,797,1.0
10.0,804,1.0
10.0,805,1.0
10.0,818,1.0
10.0,820,1.0
10.0,825,1.0
10.0,834,1.0
10.0,835,1.0
10.0,842,1.0
10.0,888,1.0
10.0,932,1.0
10.0,940,1.0
11.0,61,1.0
11.0,83,1.0
11.0,89,1.0
11.0,100,1.0
11.0,115,1.0
11.0,119,1.0
11.0,121,1.0
11.0,130,1.0
11.0,139,1.0
11.0,141,1.0
11.0,159,1.0
11.0,168,1.0
11.0,170,1.0
11.0,187,1.0
11.0,198,1.0
11.0,221,2.0
11.0,222,1.0
11.0,248,1.0
11.0,256,1.0
11.0,258,2.0
11.0,260,1.0
11.0,263,3.0
11.0,270,1.0
11.0,277,1.0
11.0,284,1.0
11.0,285,1.0
11.0,287,1.0
11.0,289,1.0
11.0,292,1.0
11.0,295,1.0
11.0,303,1.0
11.0,306,1.0
11.0,307,2.0
11.0,310,1.0
11.0,316,1.0
11.0,318,2.0
11.0,321,1.0
11.0,323,1.0
11.0,325,1.0
11.0,327,1.0
11.0,328,1.0
11.0,334,2.0
11.0,339,1.0
11.0,341,1.0
11.0,342,2.0
11.0,344,1.0
11.0,346,1.0
11.0,347,2.0
11.0,351,1.0
11.0,354,2.0
11.0,355,1.0
11.0,356,1.0
11.0,357,1.0
11.0,358,2.0
11.0,366,1.0
11.0,369,2.0
11.0,371,2.0
11.0,374,2.0
11.0,380,2.0
11.0,385,1.0
11.0,387,1.0
11.0,388,2.0
11.0,390,1.0
11.0,391,1.0
11.0,393,1.0
11.0,394,1.0
11.0,395,1.0
11.0,396,1.0
11.0,398,1.0
11.0,399,1.0
11.0,401,1.0
11.0,402,2.0
11.0,408,1.0
11.0,414,1.0
11.0,417,2.0
11.0,419,2.0
11.0,423,1.0
11.0,426,1.0
11.0,440,1.0
11.0,441,1.0
11.0,443,2.0
11.0,447,1.0
11.0,449,1.0
11.0,451,1.0
11.0,452,1.0
11.0,460,1.0
11.0,461,1.0
11.0,462,1.0
11.0,463,1.0
11.0,464,1.0
11.0,466,2.0
11.0,469,1.0
11.0,471,1.0
11.0,472,2.0
11.0,473,1.0
11.0,474,2.0
11.0,479,2.0
11.0,480,2.0
11.0,481,1.0
11.0,482,2.0
11.0,484,2.0
11.0,487,1.0
11.0,488,2.0
11.0,492,1.0
11.0,493,1.0
11.0,494,3.0
11.0,497,1.0
11.0,498,3.0
11.0,500,1.0
11.0,501,1.0
11.0,502,1.0
11.0,504,1.0
11.0,505,2.0
11.0,506,1.0
11.0,508,2.0
11.0,509,1.0
11.0,512,1.0
11.0,514,1.0
11.0,515,1.0
11.0,517,1.0
11.0,518,1.0
11.0,521,2.0
11.0,522,2.0
11.0,524,3.0
11.0,525,1.0
11.0,526,1.0
11.0,528,1.0
11.0,531,1.0
11.0,536,1.0
11.0,537,2.0
11.0,539,1.0
11.0,540,2.0
11.0,541,2.0
11.0,542,1.0
11.0,547,1.0
11.0,548,2.0
11.0,549,1.0
11.0,551,1.0
11.0,553,1.0
11.0,554,1.0
11.0,555,1.0
11.0,562,1.0
11.0,563,2.0
11.0,564,1.0
11.0,565,2.0
11.0,566,1.0
11.0,567,1.0
11.0,568,2.0
11.0,570,1.0
11.0,572,1.0
11.0,576,2.0
11.0,577,1.0
11.0,579,2.0
11.0,580,2.0
11.0,581,1.0
11.0,582,1.0
11.0,585,1.0
11.0,586,1.0
11.0,587,2.0
11.0,589,1.0
11.0,590,1.0
11.0,591,1.0
11.0,595,1.0
11.0,599,2.0
11.0,600,1.0
11.0,601,1.0
11.0,603,1.0
11.0,608,1.0
11.0,609,1.0
11.0,611,1.0
11.0,612,2.0
11.0,617,1.0
11.0,618,1.0
11.0,619,1.0
11.0,620,2.0
11.0,622,1.0
11.0,623,2.0
11.0,625,3.0
11.0,626,1.0
11.0,631,2.0
11.0,632,1.0
11.0,634,1.0
11.0,638,1.0
11.0,639,1.0
11.0,641,1.0
11.0,643,2.0
11.0,644,2.0
11.0,646,1.0
11.0,647,2.0
11.0,652,2.0
11.0,653,1.0
11.0,654,2.0
11.0,658,1.0
11.0,660,1.0
11.0,664,1.0
11.0,667,1.0
11.0,668,1.0
11.0,675,1.0
11.0,676,1.0
11.0,677,1.0
11.0,681,1.0
11.0,684,1.0
11.0,687,1.0
11.0,698,1.0
11.0,709,1.0
11.0,712,1.0
11.0,713,1.0
11.0,718,1.0
11.0,729,1.0
11.0,730,1.0
11.0,736,1.0
11.0,738,1.0
11.0,739,1.0
11.0,748,1.0
11.0,751,1.0
11.0,755,1.0
11.0,756,1.0
11.0,771,1.0
11.0,777,1.0
11.0,779,1.0
11.0,781,1.0
11.0,783,1.0
11.0,785,1.0
11.0,789,1.0
11.0,790,1.0
11.0,791,1.0
11.0,802,1.0
11.0,803,1.0
11.0,806,1.0
11.0,815,1.0
11.0,817,1.0
11.0,831,1.0
11.0,835,1.0
11.0,859,1.0
11.0,867,1.0
11.0,881,1.0
11.0,894,1.0
11.0,928,1.0
11.0,939,1.0
12.0,50,1.0
12.0,62,1.0
12.0,90,1.0
12.0,127,1.0
12.0,137,1.0
12.0,140,1.0
12.0,141,1.0
12.0,145,1.0
12.0,162,1.0
12.0,171,1.0
12.0,197,1.0
12.0,200,1.0
12.0,202,1.0
12.0,203,1.0
12.0,214,1.0
12.0,233,2.0
12.0,239,1.0
12.0,241,2.0
12.0,246,1.0
12.0,254,1.0
12.0,260,1.0
12.0,261,1.0
12.0,262,1.0
12.0,268,1.0
12.0,270,1.0
12.0,273,1.0
12.0,275,1.0
12.0,277,1.0
12.0,278,1.0
12.0,281,1.0
12.0,284,1.0
12.0,285,1.0
12.0,286,1.0
12.0,289,1.0
12.0,291,1.0
12.0,295,1.0
12.0,296,1.0
12.0,298,1.0
12.0,302,1.0
12.0,307,1.0
12.0,312,1.0
12.0,319,1.0
12.0,320,1.0
12.0,321,1.0
12.0,323,2.0
12.0,327,1.0
12.0,331,1.0
12.0,333,1.0
12.0,338,1.0
12.0,345,1.0
12.0,351,1.0
12.0,356,1.0
12.0,357,1.0
12.0,360,1.0
12.0,361,1.0
12.0,363,1.0
12.0,364,1.0
12.0,368,1.0
12.0,369,1.0
12.0,370,1.0
12.0,372,1.0
12.0,374,2.0
12.0,375,1.0
12.0,376,2.0
12.0,379,1.0
12.0,380,3.0
12.0,383,1.0
12.0,384,1.0
12.0,385,1.0
12.0,390,1.0
12.0,391,1.0
12.0,393,1.0
12.0,397,1.0
12.0,401,2.0
12.0,402,1.0
12.0,403,1.0
12.0,405,3.0
12.0,408,1.0
12.0,412,1.0
12.0,416,1.0
12.0,418,2.0
12.0,421,1.0
12.0,424,1.0
12.0,427,2.0
12.0,432,3.0
12.0,434,1.0
12.0,435,1.0
12.0,438,1.0
12.0,440,1.0
12.0,442,1.0
12.0,443,1.0
12.0,444,1.0
12.0,445,1.0
12.0,446,2.0
12.0,447,1.0
12.0,448,1.0
12.0,450,1.0
12.0,451,1.0
12.0,452,1.0
12.0,453,1.0
12.0,454,1.0
12.0,455,1.0
12.0,456,1.0
12.0,457,1.0
12.0,458,1.0
12.0,463,1.0
12.0,464,1.0
12.0,465,2.0
12.0,469,1.0
12.0,470,2.0
12.0,473,2.0
12.0,474,2.0
12.0,475,2.0
12.0,477,1.0
12.0,478,1.0
12.0,479,1.0
12.0,480,1.0
12.0,481,2.0
12.0,484,1.0
12.0,485,2.0
12.0,487,2.0
12.0,492,3.0
12.0,497,1.0
12.0,499,2.0
12.0,500,1.0
12.0,503,2.0
12.0,507,1.0
12.0,512,2.0
12.0,513,2.0
12.0,516,3.0
12.0,519,2.0
12.0,520,1.0
12.0,521,1.0
12.0,522,2.0
12.0,523,1.0
12.0,524,3.0
12.0,525,1.0
12.0,527,1.0
12.0,531,1.0
12.0,535,1.0
12.0,539,1.0
12.0,542,1.0
12.0,544,3.0
12.0,545,1.0
12.0,549,1.0
12.0,551,2.0
12.0,552,1.0
12.0,553,1.0
12.0,555,2.0
12.0,556,2.0
12.0,558,1.0
12.0,560,1.0
12.0,561,1.0
12.0,563,1.0
12.0,564,1.0
